SETOR,LOCALIZAÇÃO,CÓDIGO,DESCRIÇÃO,QTD,ALMOXARIFADO
PEÇA,,035254,BASE DAS ORELHAS [ARMADURA DOS AMORTECEDORES - MCF16 M24],,Almox Prod Especiais
PEÇA,,035255,CORPO DO TUBO GUIA [ARMADURA P/ AUXÍLIO DE ABERTURA - MCF16 M24],,Almox Prod Especiais
PEÇA,,035264,TUBO DA CAMISA [CAMISA DO CILINDRO - MCF],,Almox Prod Especiais
PEÇA,,035277,CAPA ESQUERDA [MCF16 M24.1],,Almox Prod Especiais
PEÇA,,035278,CAPA DIREITA [MCF16 M24.1],,Almox Prod Especiais
PEÇA,,035279,ORELHA DE FIXAÇÃO DA CAPA [CHASSI - MCF M24.1],,Almox Prod Especiais
PEÇA,,035295,BUCHA DE FIXAÇÃO [FIXAÇÃO DA CALHA MÓVEL - MCF M24.1],,Almox Prod Especiais
PEÇA,,035296,PINO DOS AMORTECEDORES [MCF M24],,Almox Prod Especiais
PEÇA,,035321,REFORÇO DO ESBARRO DA DOBRADIÇA [ESTEIRA ESQUERDA - MCF14 M24],,Almox Prod Especiais
PEÇA,,035352,PROTETOR [CHASSI - ROCAX1800 M24],,Almox Prod Especiais
PEÇA,,035357,CHAPEAMENTO TRASEIRO [CHASSI - ROÇAX 1800 M24],,Almox Prod Especiais
PEÇA,,035363,CHAPEAMENTO [RODA GUIA - ROÇAX 1800 M24],,Almox Prod Especiais
PEÇA,,035364,CUBO [RODA GUIA - ROÇAX 1800 M24],,Almox Prod Especiais
PEÇA,,035367,BUCHA REGULADORA DA EMBREAGEM [ROÇAX 1800 M24],,Almox Prod Especiais
PEÇA,,035369,ARRUELA DO REGULADOR DA EMBREAGEM [ROÇAX 1800 M24],,Almox Prod Especiais
PEÇA,,035372,FECHAMENTO [TUBO TELESCOPICO - CTH4500],,Almox Prod Especiais
PEÇA,,035374,ESBARRO [TUBO TELESCOPICO - CTH4500],,Almox Prod Especiais
PEÇA,,035375,BASE DO LIMITADOR [TUBO TELESCOPICO - CTH4500],,Almox Prod Especiais
PEÇA,,035376,ORELHA DO LIMITADOR [TUBO TELESCOPICO - CTH4500],,Almox Prod Especiais
PEÇA,,035377,ORELHA LATERAL [TUBO TELESCOPICO - CTH4500],,Almox Prod Especiais
PEÇA,,035378,CORPO [TUBO TELESCÓPICO - CTH4500],,Almox Prod Especiais
PEÇA,,035380,SAPATA [EIXO SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035381,FECHAMENTO [EIXO SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035385,CORPO [SUPORTE FRONTAL - CTH4500],,Almox Prod Especiais
PEÇA,,035392,LONGARINA [CAÇAMBA - CTH4500],,Almox Prod Especiais
PEÇA,,035393,TRANSVERSINA [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035394,CHAPEAMENTO FRONTAL INFERIOR [CAÇAMBA - CTH4500],,Almox Prod Especiais
PEÇA,,035395,CHAPEAMENTO FRONTAL SUPERIOR [CAÇAMBA - CTH4500],,Almox Prod Especiais
PEÇA,,035396,REFORÇO LATERAL DIREITO [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035397,REFORÇO LATERAL ESQUERDO [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035398,CHAPEAMENTO LATERAL INFERIOR [CAÇAMBA - CTH4500],,Almox Prod Especiais
PEÇA,,035400,CHAPEAMENTO LATERAL DIREITO [CAÇAMBA - CTH4500],,Almox Prod Especiais
PEÇA,,035401,REFORÇO INTERNO [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035402,REFORÇO FRONTAL [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035403,COMPLEMENTO [CAÇAMBA - CTH4500],,Almox Prod Especiais
PEÇA,,035404,ORELHA DA BUCHA DO CILINDRO [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035405,ORELHA EXTERNA DA ROTULA [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035406,ORELHA INTERNA DA ROTULA [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035407,BUCHA DA ROTULA [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035409,BUCHA DO CILINDRO [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035410,COMPLEMENTO DO FECHAMENTO LE [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035411,COMPLEMENTO DO FECHAMENTO LD [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035412,REFORCO DA BUCHA [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035413,FECHAMENTO DA ORELHA [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035417,TRANSVERSINA INTERNA [CHASSI - CTH4500],,Almox Prod Especiais
PEÇA,,035418,TRANSVERSINA EXTERNA [CHASSI - CTH4500],,Almox Prod Especiais
PEÇA,,035421,LONGARINA [CHASSI - CTH4500],,Almox Prod Especiais
PEÇA,,035422,TUBO GUIA [CHASSI - CTH4500],,Almox Prod Especiais
PEÇA,,035423,TUBO DE REFOCO MAIOR [CHASSI - CTH4500],,Almox Prod Especiais
PEÇA,,035424,TUBO DE REFOCO MENOR [CHASSI - CTH4500],,Almox Prod Especiais
PEÇA,,035425,CHAPA FRONTAL DO TUBO [CHASSI SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035426,CHAPA LATERAL DO TUBO [CHASSI SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035427,ORELHA DO LIMITADOR [CHASSI SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035428,BASE DO LIMITADOR [CHASSI SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035429,REFORCO FRONTAL [CHASSI SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035431,REFORCO TRASEIRO [CHASSI SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035432,ORELHA DO SUPORTE [CHASSI SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035433,SUPORTE PARA UHMW [CHASSI SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035434,ORELHA DE FIXACAO DO CILINDRO [CHASSI SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035435,FECHAMENTO DA TRANSVERSINA [CHASSI SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035443,TRANSVERSINA [SUPORTE INTERMEDIÁRIO - ETR6000],,Almox Prod Especiais
PEÇA,,035447,LONGARINA [BASE MÓVEL - ETR6000],,Almox Prod Especiais
PEÇA,,035448,TRANSVERSINA [BASE MÓVEL - ETR6000],,Almox Prod Especiais
PEÇA,,035452,CHAPA DE SUPORTE TUBOS HIDRAULICOS [CHASSI SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035453,CORPO DO EIXO TENSOR [MCF16],,Almox Prod Especiais
PEÇA,,035457,ORELHA PARA CONTRAPESOS [CHASSI SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035458,TUBO PARA CONTRAPESOS [CHASSI - CTH4500],,Almox Prod Especiais
PEÇA,,035459,CONTRAPESO [ACESSORIOS - CTH4500],,Almox Prod Especiais
PEÇA,,035466,CORPO [TUBO HIDRAULICO MENOR - CTH4500],,Almox Prod Especiais
PEÇA,,035468,PINO DA RÓTULA [ACESSÓRIOS - CTH4500],,Almox Prod Especiais
PEÇA,,035469,PINO DA CAÇAMBA [ACESSÓRIOS - CTH4500],,Almox Prod Especiais
PEÇA,,035470,PINO DO CHASSI [ACESSÓRIOS - CTH4500],,Almox Prod Especiais
PEÇA,,035473,REFORÇO DO SUPORTE [BASE MÓVEL - ETR6000],,Almox Prod Especiais
PEÇA,,035474,ORELHA INFERIOR [BASE MÓVEL - ETR6000],,Almox Prod Especiais
PEÇA,,035475,REFORÇO [BASE MÓVEL - ETR600],,Almox Prod Especiais
PEÇA,,035476,ORELHA SUPERIOR [BASE MÓVEL - ETR6000],,Almox Prod Especiais
PEÇA,,035479,ORELHA DO ROLO [BASE MÓVEL - ETR600],,Almox Prod Especiais
PEÇA,,035480,ESTICADOR DE MOLAS [BASE MÓVEL - ETR600],,Almox Prod Especiais
PEÇA,,035481,ORELHA TRASEIRA [BASE MÓVEL - ETR600],,Almox Prod Especiais
PEÇA,,035484,REFORCO DO SUPORTE FRONTAL [CHASSI SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035485,HASTE DO REGULADOR [REGULADOR DA HASTE DA RODA - ETR6000],,Almox Prod Especiais
PEÇA,,035486,REFORÇO INFERIOR [REGULADOR DA HASTE DO DISCO - ETR6000],,Almox Prod Especiais
PEÇA,,035487,BATEDOR [REGULADOR DA HASTE DO DISCO - ETR6000],,Almox Prod Especiais
PEÇA,,035489,BUCHA GUIA [REGULADOR DA HASTE DO DISCO - ETR6000],,Almox Prod Especiais
PEÇA,,035490,BUCHA FURADA [REGULADOR DA HASTE DO DISCO - ETR6000],,Almox Prod Especiais
PEÇA,,035491,BUCHA DA TRAVA [TRAVA DO EIXO - ETR6000],,Almox Prod Especiais
PEÇA,,035492,HASTE DO REGULADOR [REGULADOR DA HASTE DO DISCO - ETR6000],,Almox Prod Especiais
PEÇA,,035494,CORPO DA HASTE [HASTE DA RODA GUIA - ETR6000],,Almox Prod Especiais
PEÇA,,035497,CHAPA TENSORA [BASE MÓVEL - ETR600],,Almox Prod Especiais
PEÇA,,035502,SEDE DA RÓTULA [BRAÇO DE APOIO - ETR6000],,Almox Prod Especiais
PEÇA,,035503,RÓTULA [BRAÇO DE APOIO - ETR6000],,Almox Prod Especiais
PEÇA,,035504,BASE DO ELO [BRAÇO DE APOIO - ETR6000],,Almox Prod Especiais
PEÇA,,035505,ELO [BRAÇO DE APOIO - ETR6000],,Almox Prod Especiais
PEÇA,,035506,BASE DA ORELHA [ORELHA MÓVEL - ETR6000],,Almox Prod Especiais
PEÇA,,035507,ORELHA [ORELHA MÓVEL - ETR6000],,Almox Prod Especiais
PEÇA,,035508,FECHAMENTO DA ORELHA MÓVEL [ETR6000],,Almox Prod Especiais
PEÇA,,035510,REFORÇO TRANSVERSAL [BASE MÓVEL - ETR6000],,Almox Prod Especiais
PEÇA,,035528,CORPO [PROTEÇÃO DA RODA - TRP6000],,Almox Prod Especiais
PEÇA,,035530,APOIO MAIOR DO RASPADOR [SUPORTE DA RODA - TRP6000],,Almox Prod Especiais
PEÇA,,035535,TRILHO VERTICAL [BASE DO ASSENTO - TRP6000],,Almox Prod Especiais
PEÇA,,035537,BUCHA REGULADORA DE ALTURA [FIX. DO BANCO - TRP6000],,Almox Prod Especiais
PEÇA,,035539,CORPO [PINO DUPLO DO ASSENTO - TRP6000],,Almox Prod Especiais
PEÇA,,035547,"""desatualizado"" FIXAÇÃO INFERIOR [APOIO DO TANQUE - TRP6000]",,Almox Prod Especiais
PEÇA,,035548,PINO DE FIXAÇÃO [APOIO DO TANQUE - TRP6000],,Almox Prod Especiais
PEÇA,,035552,PRENDEDOR MENOR APOIO DO TANQUE [TRP6000],,Almox Prod Especiais
PEÇA,,035554,HASTE DA RODA LISA [ETR6000],,Almox Prod Especiais
PEÇA,,035558,REFORÇO INTERNO FRONTAL [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035573,PINO MAIOR DE ARTIC. DO PORTA BANDEJA [TRP6000],,Almox Prod Especiais
PEÇA,,035577LC,ARTICULAÇÃO SUPERIOR LARANJA [MCF14 BM],,Almox Prod Especiais
PEÇA,,035578,HASTE [ARTICULAÇÃO SUPERIOR - MCF14 BM],,Almox Prod Especiais
PEÇA,,035579,REFORÇO [ARTICULAÇÃO SUPERIOR - MCF14 BM],,Almox Prod Especiais
PEÇA,,035584,PROTEÇÃO DA EMBREAGEM [ROÇAX 1800 M24],,Almox Prod Especiais
PEÇA,,035594,TUBO CENTRAL [TERCEIRO PONTO - ETR6000],,Almox Prod Especiais
PEÇA,,035601,LIMITADOR [CHASSI - CTH4500],,Almox Prod Especiais
PEÇA,,035604,CHAPA CENTRAL DE PROTEÇÃO [ROÇAX 1800 M24],,Almox Prod Especiais
PEÇA,,035609,CHAPA LATERAL DE PROTEÇÃO [ROÇAX 1800 M24],,Almox Prod Especiais
PEÇA,,035613,HASTE [SUPORTE DA RODA GUIA - ROCAX 1800],,Almox Prod Especiais
PEÇA,,035614,CHAPA DIANTEIRA DE PROTEÇÃO [ROÇAX 1800 M24],,Almox Prod Especiais
PEÇA,,035618,HASTE DO DISCO LE COMPLETA [ETR6000],,Almox Prod Especiais
PEÇA,,035621,HASTE DO DISCO LD COMPLETA [ETR6000],,Almox Prod Especiais
PEÇA,,035623,EIXO DO VARÃO [VARÃO ACIONADOR - ETR6000],,Almox Prod Especiais
PEÇA,,035624,PINO DO SUPORTE DE FREIO [VARÃO ACIONADOR - ETR6000],,Almox Prod Especiais
PEÇA,,035625,COMANDO DO VARÃO [VARÃO ACIONADOR - ETR6000],,Almox Prod Especiais
PEÇA,,035626,SUPORTE DO VARÃO [VARÃO ACIONADOR - ETR6000],,Almox Prod Especiais
PEÇA,,035629,FLANGE [EIXO DA EMBREAGEM - ETR6000],,Almox Prod Especiais
PEÇA,,035634,SUPORTE DO PINO [SUPORTE DA EMBREAGEM - ETR6000],,Almox Prod Especiais
PEÇA,,035635,MÃO FRANCESA [SUPORTE DA EMBREAGEM - ETR6000],,Almox Prod Especiais
PEÇA,,035636,FLANGE DO DISCO [ETR6000 M24],,Almox Prod Especiais
PEÇA,,035647,FECHAMENTO DO ESTICADOR [ESTICADOR DO FREIO - ETR6000],,Almox Prod Especiais
PEÇA,,035648,ANILHO DA MOLA MAIOR [ESTICADOR DO FREIO - ETR6000],,Almox Prod Especiais
PEÇA,,035662,CHAPA SUPORTE DO BANCO [BASE DO ASSENTO - TRP6000],,Almox Prod Especiais
PEÇA,,035665,CHAPA LATERAL DE PROTEÇÃO [ROÇAX1800],,Almox Prod Especiais
PEÇA,,035666,CHAPA CENTRAL DE PROTEÇÃO [ROÇAX1800],,Almox Prod Especiais
PEÇA,,035671,BUCHA ROLO DE MULCHING [ESTRUTURA MOVEL - ETR6000],,Almox Prod Especiais
PEÇA,,035678,SAPATA MÓVEL [SUPORTE DA CALHA RETA - MCF M24],,Almox Prod Especiais
PEÇA,,035683,ESBARRO [LIMITADOR EIXO TANDEM - CBH 2E],,Almox Prod Especiais
PEÇA,,035684,REFORÇO [LIMITADOR EIXO TANDEM - CBH 2E],,Almox Prod Especiais
PEÇA,,035689,COMPLEMENTO SUPERIOR [SUPORTE FRONTAL - CTH4500],,Almox Prod Especiais
PEÇA,,035690,REFORCO DOBRADO [SUPORTE FRONTAL - CTH4500],,Almox Prod Especiais
PEÇA,,035693,LONGARINA 02 [ESTEIRA ELEVADA SUPERIOR - MCF16 EXP],,Almox Prod Especiais
PEÇA,,035694,GUIA UHMW FINA 01 ]ESTEIRA ELEVATÓRIA SUPERIOR - MCF16 EXP],,Almox Prod Especiais
PEÇA,,035695,GUIA UHMW GROSSA 01 [ESTEIRA ELEVATÓRIA SUPERIOR - MCF16 EXP],,Almox Prod Especiais
PEÇA,,035702,COMPLEMENTO REF LATERAL [CAÇAMBA SIMPLES - CTH4500],,Almox Prod Especiais
PEÇA,,035713,PARAFUSO LAMINA METISA [ROCAX1800],,Almox Prod Especiais
PEÇA,,035719,TUBO PARA ELETRODUTO 550MM [ESTEIRAS - MCF16],,Almox Prod Especiais
PEÇA,,035720,TUBO PARA ELETRODUTO 200MM [ESTEIRAS - MCF16],,Almox Prod Especiais
PEÇA,,035724,FECHAMENTO DO GUIA [GUIA DO ESTICADOR - MCF M24],,Almox Prod Especiais
PEÇA,,035729,CORPO DO PINO DO MACACO [PINO DO MACACO - MCF],,Almox Prod Especiais
PEÇA,,035730,RAMPA DE TRANSICAO CORTADA [ESTEIRA ELEVADA INFERIOR - MCF],,Almox Prod Especiais
PEÇA,,035734,CORRENTE 6 ELOS [SAIA DE PROTECAO - ROCAX1800],,Almox Prod Especiais
PEÇA,,035735,COMPLEMENTO SUPORTE DA TORRE [CHASSI - ROCAX1800 M24],,Almox Prod Especiais
PEÇA,,035757,ORELHA TIRANTE [CHASSI - ETR6000],,Almox Prod Especiais
PEÇA,,035761,FECHAMENTO [ESTICADOR P205 - MCF],,Almox Prod Especiais
PEÇA,,035778,TUBO CORPO [ESTICADOR - ETR6000],,Almox Prod Especiais
PEÇA,,035786,CANTONEIRA MOVEL SUPERIOR [ABRACADEIRA - ETR6000],,Almox Prod Especiais
PEÇA,,035787,CANTONEIRA MOVEL MENOR [ABRACADEIRA - ETR6000],,Almox Prod Especiais
PEÇA,,035790,ORELHA CURVADA [SUPORTE DA RODA - ETR6000],,Almox Prod Especiais
PEÇA,,035795,SUPORTE U [REFORCO COLUNA - ETR6000],,Almox Prod Especiais
PEÇA,,035799,TUBO GUIA [REFORCO COLUNA - ETR6000],,Almox Prod Especiais
PEÇA,,035802,CHAPEAMENTO SUPERIOR RETO [CAÇAMBA - CTH4500],,Almox Prod Especiais
PEÇA,,035803,REFORCO CHAPEAMENTO LATERAL [CAÇAMBA - CTH4500],,Almox Prod Especiais
PEÇA,,035815,"BUCHA DE FIXAÇÃO 1.1/4"" [MCF16 M24]",,Almox Prod Especiais
PEÇA,,035872,FIXACAO SUPERIOR [APOIO DO TANQUE - TRP6000],,Almox Prod Especiais
PEÇA,,035873,FIXACAO DA CINTA [APOIO DO TANQUE - TRP6000],,Almox Prod Especiais
PEÇA,,035875,FIXADOR [APOIO DO TANQUE - TRP6000],,Almox Prod Especiais
PEÇA,,035894,FIXACAO INFERIOR [APOIO DO TANQUE - TRP6000],,Almox Prod Especiais
PEÇA,,035895,FIXADOR MAIOR [APOIO DO TANQUE - TRP6000],,Almox Prod Especiais
PEÇA,,035898,RAIO [RODA DE MARCAÇÃO E500 - TRP6000],,Almox Prod Especiais
PEÇA,,035899,FECHAMENTO LATERAL [RODA DE MARCAÇÃO E500 - TRP6000],,Almox Prod Especiais
PEÇA,,035901,COMPLEMENTO LATERAL [RODA DE MARCAÇÃO E500 - TRP6000],,Almox Prod Especiais
PEÇA,,035903,FECHAMENTO LATERAL [RODA DE MARCAÇÃO E400 - TRP6000],,Almox Prod Especiais
PEÇA,,035904,COMPLEMENTO LATERAL [RODA DE MARCAÇÃO E400 - TRP6000],,Almox Prod Especiais
PEÇA,,035905,RAIO [RODA DE MARCAÇÃO E400 - TRP6000],,Almox Prod Especiais
PEÇA,,035908,FECHAMENTO LATERAL [RODA DE MARCAÇÃO E600 - TRP6000],,Almox Prod Especiais
PEÇA,,035909,COMPLEMENTO LATERAL [RODA DE MARCAÇÃO E600 - TRP6000],,Almox Prod Especiais
PEÇA,,035910,RAIO [RODA DE MARCAÇÃO E600 - TRP6000],,Almox Prod Especiais
PEÇA,,035955,EIXO TENSOR DA ARTICULÇÃO INFERIOR [MCF],,Almox Prod Especiais
PEÇA,,035963,BUCHA DO PARAFUSO [SUPORTE DE LAMINAS - ROÇAX 1800 M24],,Almox Prod Especiais
PEÇA,,035964,SUPORTE INFERIOR [SUPORTE DE LAMINAS - ROCAX1800],,Almox Prod Especiais
PEÇA,,036031,REFORÇO MAIOR [ESTEIRA DIANTEIRA 01 - MCF M24],,Almox Prod Especiais
PEÇA,,036032,REFORÇO INFERIOR [ESTEIRA DIANTEIRA 01 - MCF M24],,Almox Prod Especiais
PEÇA,,036033,REFORÇO TRIANGULAR [ESTEIRA 01 - MCF16],,Almox Prod Especiais
PEÇA,,036034,REFORÇO INFERIOR [ESTEIRA CENTRAL - MCF M24],,Almox Prod Especiais
PEÇA,,036035,REFORÇO TRIANGULAR [ESTEIRA DIANTEIRA 01 - MCF M24],,Almox Prod Especiais
PEÇA,,036056,"MANIFOLD SIMPLES 1,5m [ITAUEIRA IRRIGAÇÃO]",,Almox Prod Especiais
PEÇA,,036059,"FLANGE 8"" [MANIFOLD DUPLO - ITAUEIRA IRRIGAÇÃO]",,Almox Prod Especiais
PEÇA,,036060,"FLANGE 10"" [MANIFOLD DUPLO - ITAUEIRA IRRIGAÇÃO]",,Almox Prod Especiais
PEÇA,,036063,"MANIFOLD DUPLO 1,5m [ITAUEIRA IRRIGAÇÃO]",,Almox Prod Especiais
PEÇA,,036065,"MANIFOLD DUPLO 1,0m [ITAUEIRA IRRIGAÇÃO]",,Almox Prod Especiais
PEÇA,,036071,ABA LATERAL ESQUERDA 1 [MCF16 M24],,Almox Prod Especiais
PEÇA,,402862,CINTA CONTRA POEIRA LD - TRANSM R3-ECO,,Almox Prod Especiais
PEÇA,,409820,PRENDEDOR DO TUBO [CBH/CBHM],,Almox Prod Especiais
PEÇA,,410317,SUPORTE PATIN - CHASSI (M03) ROCAX,,Almox Prod Especiais
PEÇA,,414347,EIXO ENG - TORRE DESL (M03) ROCAX 1800,,Almox Prod Especiais
PEÇA,,416125,CANT FRONTAL - CHASSI (M03) ROCAX 1800,,Almox Prod Especiais
PEÇA,,417580,LONGARINA - CHASSI (M03) ROCAX 1800,,Almox Prod Especiais
PEÇA,,417658,PROTETOR - CHASSI (M03) ROCAX,,Almox Prod Especiais
PEÇA,,427380,COMPL HASTE - SUPORTE (M03) RG,,Almox Prod Especiais
PEÇA,,427597,TRANSV SUP - CHASSI (M03) ROCAX 1800,,Almox Prod Especiais
PEÇA,,427998,STOP PATIM [ROÇAX1800],,Almox Prod Especiais
PEÇA,,436057,EIXO TRAVA TORRE 1800 ROCAX,,Almox Prod Especiais
PEÇA,,443554,PINO ENG T SUP/TORRE ROT,,Almox Prod Especiais
PEÇA,,444868,PINO TRASEIRO BALANCIM / ABERTURA LATERAL [CBH/CBHM/F/FA/FTC],,Almox Prod Especiais
PEÇA,,446221,FECHAM LONG - CHASSI (M03) ROCAX,,Almox Prod Especiais
PEÇA,,450741,PINO TORRE - CHASSI (M03) ROCAX,,Almox Prod Especiais
PEÇA,,454011,REFORCO INTERNO LONG CHASSI (M03) ROCAX,,Almox Prod Especiais
PEÇA,,463383,REFORCO CANT FRONTAL-CHASSI (M03) ROCAX 1800,,Almox Prod Especiais
PEÇA,,480423,PROTECAO INF - SUP LAMINAS (M03) ROCAX,,Almox Prod Especiais
PEÇA,,491743,SUPORTE TIRANTE - CHASSI (M03) ROCAX,,Almox Prod Especiais
PEÇA,,491895,BARRA REG - PATIM (M03) ROCAX,,Almox Prod Especiais
PEÇA,,499821,CINTA C-POEIRA LE TRANSM R3-ECO,,Almox Prod Especiais
