SETOR,LOCALIZAÇÃO,CÓDIGO,DESCRIÇÃO,QTD,ALMOXARIFADO
AL01 - COR,J,700171,SUPORTE P/ PAPEL TOALHA (Un),,Central
AL01 - COR,J,700276,SACO PARA LIXO COM 100LTS (Un),,Central
AL01 - COR,J,717010, PAPEL HIGIENICO (RL),,Central
AL01 - COR,J,700208,SACO PARA LIXO COM 40LTS (Un),,Central
AL01 - COR,J,700207,SACO PARA LIXO COM 20LTS (Un),,Central
AL01 - COR,J,701010,PULVERIZADOR MULTIUSO 500ML (Un),,Central
AL01 - COR,J,717012,PAPEL HIGIÊNICO C/ 300M (Un),,Central
AL01 - COR,J,717017,PAPEL TOALHA BRANCO C/2400 F. (Un),,Central
AL01 - COR,J,717022,VASSOURA DE NYLON Nº 5 (Un),,Central
AL01 - COR,J,717034,SABÃO EM PÓ (KG),,Central
AL01 - COR,J,700214,PORTA PAPEL HIGIENICO P/ RL 400MT (Un),,Central
AL01 - COR,J,717024,POLIDOR DE ALUMINIO LIMPA FACIL 500ml (Un),,Central
AL01 - COR,J,700455,ALCOOL ISOPROPÍLICO 1000ML (L),,Central
AL01 - COR,J,760010,DETERGENTE LÍQUIDO PERFUMADO (L),,Central
AL01 - COR,J,760006,DESINFETANTE PERFUMADO (L),,Central
AL01 - COR,J,760002,ÁGUA SANITÁRIA (L),,Central
AL01 - COR,J,700456,ALCOOL GEL 70º 1000ML (L),,Central
AL01 - COR,J,700263,RODO PLASTICO 40CM (Un),,Central
AL01 - COR,I,316404,PREGO DE    2 X10        C/CAB (KG),,Central
AL01 - COR,I,316313,PREGO DE 1.1/2X12        C/CAB (KG),,Central
AL01 - COR,I,316405,PREGO DE    3 X8        C/CAB (KG),,Central
AL01 - COR,I,316209,PREGO DE    1 X15        C/CAB (KG),,Central
AL01 - COR,I,316453,PREGO DE    2 X12        C/CAB (KG),,Central
AL01 - COR,I,316258,PREGO DE 1.1/2X15        C/CAB (KG),,Central
AL01 - COR,I,238405,MOLA DA TRAVA DA CBHM (Un),,Central
AL01 - COR,I,238406,MOLA,,Central
AL01 - COR,I,238260,MOLA TRAVA IÇAM. FA/FP/C (Un),,Central
AL01 - COR,H11,289231,ROLAMENTO 32207 SPZ/ZWZ/GBR/1ª L (Un),,Central
AL01 - COR,H21,288986,ROLAMENTO 30207 SPZ/ZWZ/GBR/1ª L (Un),,Central
AL01 - COR,H31,289206,ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L (Un),,Central
AL01 - COR,H41,289206,ROLAMENTO 30210 SPZ/ZWZ/GBR/1ª L (Un),,Central
AL01 - COR,H12,289220,ROLAMENTO 33210 SPZ/ZWZ/GBR/1ª L (Un),,Central
AL01 - COR,H22,289024,ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L (Un),,Central
AL01 - COR,H32,289024,ROLAMENTO 30208 SPZ/ZWZ/GBR/1ª L (Un),,Central
AL01 - COR,H42,284245,RETENTOR REF 00517 BR (AR,,Central
AL01 - COR,H13,284191,RETENTOR REF 1707 BR (AR,,Central
AL01 - COR,H23,288603,ROLAMENTO 30206 SPZ/ZWZ/GBR/1ªL (Un),,Central
AL01 - COR,H33,284210,RETENTOR REF 1552 BR (AR,,Central
AL01 - COR,H43,260826,BUCHA FLUTUANTE PARA FEIXE DE MOLAS (Un),,Central
AL01 - COR,H14,289269,ROLAMENTO REF. 32214 1º LINHA (Un),,Central
AL01 - COR,H24,289269,ROLAMENTO REF. 32214 1º LINHA (Un),,Central
AL01 - COR,H34,284282,RETENTOR REF 00793 BA (AR,,Central
AL01 - COR,H44,284282,RETENTOR REF 00793 BA (AR,,Central
AL01 - COR,HCH,110437,CHUMBO LINGOTE PURO MOLE (KG),,Central
AL01 - COR,G11,272401,PORCA CAST.  DE 1 UNS,,Central
AL01 - COR,G31,272504,PORCA CAST 1.1/2 S/COROA,,Central
AL01 - COR,G41,272504,PORCA CAST 1.1/2 S/COROA,,Central
AL01 - COR,G12,274033,PORCA CAST.  DE 7/8  UNF ZB (Un),,Central
AL01 - COR,G12,279158,PORCA SEX   1              UNC (Un),,Central
AL01 - COR,G22,273405,PORCA CÔN. 1/2 UNF,,Central
AL01 - COR,G32,273600,PORCA CON. 5/8 UNF CH,,Central
AL01 - COR,G42,273600,PORCA CON. 5/8 UNF CH,,Central
AL01 - COR,G13,274409,PORCA SEX     1/4  UNC  ZB (Un),,Central
AL01 - COR,G13,275098,PORCA  A/T. NY  3/4 ALTA UNF,,Central
AL01 - COR,G23,501307,PARAFUSO SEX 5/8 X 3.1/2 UNC (Un),,Central
AL01 - COR,G23,272403,"PORCA AC SX OSC C32/AA29 M22X1,50 CL10 CÓD. 79415 (7/8 UNF) (Un)",,Central
AL01 - COR,G23,274604,PORCA SEX     3/8  UNC  ZB (Un),,Central
AL01 - COR,G33,274203,PORCA SEX     3/4   UNC  ZB (Un),,Central
AL01 - COR,G43,272152,PORCA CAST.  DE 3/4  UNF ZB (Un),,Central
AL01 - COR,G14,274306,PORCA SEX     5/8  UNC  ZB (Un),,Central
AL01 - COR,G14,274288,PORCA SEX     5/8  UNF  ZB (Un),,Central
AL01 - COR,G24,274124,PORCA SEX     1/2   UNC  ZB (Un),,Central
AL01 - COR,G34,279419,PORCA  DUPLA DE 1/2  UNF,,Central
AL01 - COR,G34,274252,PORCA SEX    5/16  UNC  ZB (Un),,Central
AL01 - COR,G34,274057,PORCA SEX     1/2   UNF  ZB (Un),,Central
AL01 - COR,G44,274151,PORCA SEXTAVADA 1.1/4 UNF 8.8 (Un),,Central
AL01 - COR,F11,255454,PARAF RODA MB (1.50) 10.9 22X89 ESPIRAL MBB CÓD. 812371 (7/8X2.1/2 UNF) (Un),,Central
AL01 - COR,F21,255464,PARAF RODA 1/2 X 1.3/4 CF. DES. (Un),,Central
AL01 - COR,F31,255452,PARAF RODA 5/8,,Central
AL01 - COR,F41,255452,PARAF RODA 5/8,,Central
AL01 - COR,F42,258003,PARAF SEX   3/8 X 1.1/4   UNC ZB (Un),,Central
AL01 - COR,F22,257645,PARAF ALLEN 1/4 X 2 NC C/CAB. (Un),,Central
AL01 - COR,F12,257086,"PARAF ALLEN C/ CAB 1/4 X 5/8  UNF (NÃO USAR, SUBSTITUÍDO.) (Un)",,Central
AL01 - COR,F12,258570,PARAF SEX   3/8 X 2        UNC (Un),,Central
AL01 - COR,F32,256328,PARAF FRANC 5/16X1.1/2 C/PO.SX. (Un),,Central
AL01 - COR,F32,256328,PARAF FRANC 5/16X1.1/2 C/PO.SX. (Un),,Central
AL01 - COR,F13,256020,PARAF FRANC 1/2 X 1.1/2 GALV (Un),,Central
AL01 - COR,F13,258416,PARAF SEX   5/16X 1.1/4    UNC (Un),,Central
AL01 - COR,F13,258090,PARAF SEX   5/16X 3/4    UNC ZB (Un),,Central
AL01 - COR,F23,260101,PARAF SEX   1/2 X 1.1/2  UNC ZB (Un),,Central
AL01 - COR,F43,258532,PARAF SEX   1/2 X 2      UNC ZB (Un),,Central
AL01 - COR,F14,258544,PARAF SEX   1/2 X 3     UNC ZB (Un),,Central
AL01 - COR,F24,260988,PARAF SEX   5/8 X 1.3/4  UNC ZB (Un),,Central
AL01 - COR,F34,258210,PARAF SEX   3/4 X 1.1/2    UNC ZB (Un),,Central
AL01 - COR,F34,256808,PARAF FRANC 3/8 X 1 (Un),,Central
AL01 - COR,F44,256161,PARAF FRANC 3/8 X 2 (Un),,Central
AL01 - COR,E11,222058,GRAMPO 1/2x55x155,,Central
AL01 - COR,E21,222058,GRAMPO 1/2x55x155,,Central
AL01 - COR,E31,222057,GRAMPO 1/2x55x110,,Central
AL01 - COR,E41,222057,GRAMPO 1/2x55x110,,Central
AL01 - COR,E12,260836,PARAF SEX   1/2 X 2.1/4 8.8UNC ZB (Un),,Central
AL01 - COR,E22,260137,PARAF SEX   5/8 X 2.1/4    UNC (Un),,Central
AL01 - COR,E22,260629,PARAF SEX   5/8 X1.1/2 8.8 NC ZB (Un),,Central
AL01 - COR,E22,260400,PARAF SEX   5/8 X 1.3/4 8.8UNF ZB (Un),,Central
AL01 - COR,E32,258820,PARAF SEX  1/2 X 4.1/2  8.8 UNF (Un),,Central
AL01 - COR,E32,260824,PARAF SEX   5/8 X 2.1/2    UNC (Un),,Central
AL01 - COR,E42,258192,PARAF SEX   3/4 X 2  8.8 UNF ZB (Un),,Central
AL01 - COR,E13,260484,PARAF SEX   1/2 X 1.1/4    UNC (Un),,Central
AL01 - COR,E23,258155,PARAF SEX   1/2 X 3.1/2  UNC  ZB (Un),,Central
AL01 - COR,E33,258155,PARAF SEX   1/2 X 3.1/2  UNC  ZB (Un),,Central
AL01 - COR,E43,258910,PARAF SEX   3/4 X 3  UNC ZB (Un),,Central
AL01 - COR,E14,258234,PARAF SEX   3/4 X 2   UNC ZB (Un),,Central
AL01 - COR,E24,258234,PARAF SEX   3/4 X 2   UNC ZB (Un),,Central
AL01 - COR,E34,258236,PARAFUSO SEXTAVADO 3/4 X 2.1/2 UNC (Un),,Central
AL01 - COR,E44,258236,PARAFUSO SEXTAVADO 3/4 X 2.1/2 UNC (Un),,Central
AL01 - COR,ECH,226105,CORRENTE ELO 3/16 F. POLIDO (KG),,Central
AL01 - COR,D11,212095,ARRUELA LISA 1 CH 3/16 (Un),,Central
AL01 - COR,D21,212092,ARRUELA LISA 1/2 CHAPA 1/8 ZB OU ZA (Un),,Central
AL01 - COR,D31,212093,"ARRUELA LISA 3/4 CHAPA 3,75MM (Un)",,Central
AL01 - COR,D41,212093,"ARRUELA LISA 3/4 CHAPA 3,75MM (Un)",,Central
AL01 - COR,D12,212099,ARRUELA LISA 1/2 ZB CHANFRA. # 1/8 (Un),,Central
AL01 - COR,D12,212102,ARRUELA LISA 1.1/4 GALV. 1/8 ESPESSURA (Un),,Central
AL01 - COR,D12,212028,ARRUELA LISA 7/8 (Un),,Central
AL01 - COR,D22,212097,ARRUELA LISA 5/8 GALV # 1/8 (Un),,Central
AL01 - COR,D22,212091,"ARRUELA LISA 3/8 ZB CHAPA 1,5MM (Un)",,Central
AL01 - COR,D32,212300,ARRUELA LISA 27MM POL. CHAPA 3/16 (Un),,Central
AL01 - COR,D42,212098,ARRUELA LISA 1/4 GALV (Un),,Central
AL01 - COR,D42,212096,"ARRUELA LISA ZB 5/16 EXP. 1,5 MM (Un)",,Central
AL01 - COR,D13,212507,ARR. DE PRES. MÉDIA,,Central
AL01 - COR,D13,212246,ARR. DE PRES. MÉDIA,,Central
AL01 - COR,D23,212258,ARR. DE PRES. MÉDIA,,Central
AL01 - COR,D23,212350,ARR. DE PRES. MÉDIA,,Central
AL01 - COR,D33,212301,ARR. DE PRES. MÉDIA,,Central
AL01 - COR,D43,212404,ARR. DE PRES. MÉDIA,,Central
AL01 - COR,D14,222326,PINO ELÁSTICO 4 X 26MM (Un),,Central
AL01 - COR,D14,282005,REBITE DE ALUMINIO 4X6 (Un),,Central
AL01 - COR,D14,234205,GRAXEIRO 1/4 UNF       RETO (Un),,Central
AL01 - COR,D14,234151,GRAXEIRO 1/8 NPT       RETO (Un),,Central
AL01 - COR,D24,222217,PINO TRAVA BUSSAL 3/8 X 2.1/4 C/ARGOLA (Un),,Central
AL01 - COR,D24,222100,CONTRA PINO  5/32 X 1.1/2 (Un),,Central
AL01 - COR,D24,232300,GRAMPO P/ CABO DE ACO 3/16 (Un),,Central
AL01 - COR,D34,222148,CONTRA PINO  3/16 X 1.1/2 (Un),,Central
AL01 - COR,D34,222252,CONTRA PINO  3/16 X 2 (Un),,Central
AL01 - COR,D34,222150,CONTRA PINO  1/4  X 2.1/2 (Un),,Central
AL01 - COR,D44,222197,CONTRA PINO  1/8  X 1 (Un),,Central
AL01 - COR,D44,222859,CONTRA PINO  3/16 X 3 (Un),,Central
AL01 - COR,C11,497990,FIVELA P/ FITA PLASTICA AB 12X28 (Un),,Central
AL01 - COR,C11,497848,FITA PLAST. P/EMB. LARG. 10mm. (Un),,Central
AL01 - COR,C21,314626,ELETRODO 1/8           E  7018 (KG),,Central
AL01 - COR,C31,314018,ELETRODO 1/8           E  6010 (KG),,Central
AL01 - COR,C12,213356,ADAPTADOR SIMPLES RANHURA DUPLA 2 (Un),,Central
AL01 - COR,C12,213355,COTOVELO 90° FG 2 (Un),,Central
AL01 - COR,C22,240473,TERMINAL MACHO,,Central
AL01 - COR,C32,222356,"GRAMPO R 4,5 X 80 ZB (Un)",,Central
AL01 - COR,C42,222356,"GRAMPO R 4,5 X 80 ZB (Un)",,Central
AL01 - COR,C13,240084,TEE C/PORCA ANILHA 3/4 16F UNF (Un),,Central
AL01 - COR,C13,240461,ADAPTADOR 3/4,,Central
AL01 - COR,C23,240590,ADAPT. 1/2 NPTF X 3/4,,Central
AL01 - COR,C33,298876,MACHO  ENG RÁPIDO DE 1/2 C/PROTETOR (Un),,Central
AL01 - COR,C14,213602,ABRACADEIRA P/ MANGOTE MS 5462 (Un),,Central
AL01 - COR,C24,292254,VALVULA DE GAVETA 2 (Un),,Central
AL01 - COR,C24,292205,VALVULA DE GAVETA 1.1/2 (Un),,Central
AL01 - COR,C34,292023,LUVA SIMPLES GALV 2 BSP (Un),,Central
AL01 - COR,C44,240462,CAPS DE VINIL DMPC 0740,,Central
AL01 - COR,C44,209911,ENGATE RÁPIDO C2 COM ESCAMA 050030005 (Un),,Central
AL01 - COR,CCH,222185,PINO TRAVA C/ ARG. 3/8 X 2,,Central
AL01 - COR,B12,647433,SERRA EM FITA PB,,Central
AL01 - COR,B21,649259,DISCO DE LIXA G,,Central
AL01 - COR,B31,717060,VASSOURINHA DE PIACAVA (Un),,Central
AL01 - COR,B41,300039,SUPORTE P/ ARAME MIG (Un),,Central
AL01 - COR,B41,649351,ESC. DE ACO 1777 P/SOLDADOR (Un),,Central
AL01 - COR,B11,647471,SERRA EM FITA PB II,,Central
AL01 - COR,B22,649860,LIXA D'AGUA G,,Central
AL01 - COR,B22,649304,DISCO P/ POLICORTE 1/8 X 7 (Un),,Central
AL01 - COR,B22,649302,DISCO P/ POLICORTE 1/8 X 10 (Un),,Central
AL01 - COR,B32,703059,TRINCHA,,Central
AL01 - COR,B32,703040,TRINCHA,,Central
AL01 - COR,B42,649740,LIXA DE PANO P/ FERRO G,,Central
AL01 - COR,B42,649727,LIXA DE PANO P/ FERRO G,,Central
AL01 - COR,B42,649764,LIXA DE PANO P/ FERRO G,,Central
AL01 - COR,B13,299534,LONA DE FREIO MOLDADA 1/4X2 (M),,Central
AL01 - COR,B23,350254,MASSA PLASTICA C/DILUENTE (Un),,Central
AL01 - COR,B23,649280,DISCO FLAP 4 G,,Central
AL01 - COR,B33,600352,DISCO DE DESBASTE 4.1/2 (Un),,Central
AL01 - COR,B33,649913,DISCO DE LIXA HOOKIT  G,,Central
AL01 - COR,B33,649305,DISCO P/ POLICORTE 1MM X 4.1/2 P/ INOX (Un),,Central
AL01 - COR,B43,533786,FITA ISOLANTE 19MM X 20M PRET (Un),,Central
AL01 - COR,B43,533701,FITA TEFLON 3/4 x 50 Mts (Un),,Central
AL01 - COR,B14,649272,DISCO DE DESBASTE 1/4 x 7 x 7/8 (Un),,Central
AL01 - COR,B14,649910,DISCO DE LIXA  4.1/2 G,,Central
AL01 - COR,B24,318723,TINTA P/SERIGRAFIA SINT. BRANCO (L),,Central
AL01 - COR,B24,649911,DISCO DE LIXA HOOKIT G,,Central
AL01 - COR,B34,649916,DISCO DE LIXA 7  G,,Central
AL01 - COR,B34,282169,REBITE DE ALUMINIO   6X12 (Un),,Central
AL01 - COR,B44,266176,PLACA DE IDENT. CEMAG (Un),,Central
AL01 - COR,BCH,802013,GRAXA LUBRIFICANTE (KG),,Central
AL01 - GAV,GT01,643427,INSERTO PASTILHA ROSCA EXT RT16.01W,,Central
AL01 - GAV,GT01,650090,INS TNMG 160408 EL T9335 (Un),,Central
AL01 - GAV,GT01,648385,INSERTO SPMG 09.04.08 RW1328 (Un),,Central
AL01 - GAV,GT01,649044,INS INT 16 IR 6 STACME TT7010 (Un),,Central
AL01 - GAV,GT01,649035,INS 22 E R M,,Central
AL01 - GAV,GT01,643428,INSERTO PASTILHA ROSCA INT LT22.01W,,Central
AL01 - GAV,GT02,648373,INS SDMT 09.03.08 KC725M (Un),,Central
AL01 - GAV,GT03,648607,INS CNMA 12.04.04 IC 428 (Un),,Central
AL01 - GAV,GT02,648375,INS SNGX 13.06.08,,Central
AL01 - GAV,GT02,648374,INS SPMT 12.04.08 D,,Central
AL01 - GAV,GT02,650505,INS XCMT 08.03.04 MF IC908 (Un),,Central
AL01 - GAV,GT02,648671,INS SNMG 12.04.08 TF,,Central
AL01 - GAV,GT03,643429,INSERTO PASTILHA TCMT 090204 (Un),,Central
AL01 - GAV,GT03,650175,INS WNMG 08.04.08 WT TT3500 (Un),,Central
AL01 - GAV,GT03,650094,PASTILHA TNMG 16.04.04 ER,,Central
AL01 - GAV,GT03,648386,PASTILHA TNMG 16.04.04 EL,,Central
AL01 - GAV,GT03,650093,PASTILHA TNMG 16.04.08ER SI T9325 (Un),,Central
AL01 - GAV,GT03,600559,CALÇO 170.3,,Central
AL01 - GAV,GT03,600562,ACESSORIO 50L12,,Central
AL01 - GAV,GT04,648713,INS GIPI 2.50,,Central
AL01 - GAV,GT04,649971,INS VBMT 16.04.08,,Central
AL01 - GAV,GT04,650161,INS DNMG 15.06.08 MT TT8125 (Un),,Central
AL01 - GAV,GT04,649655,INSERTO MGMN 400 RWM215 (Un),,Central
AL01 - GAV,GT04,650303,INS TDT 1.30,,Central
AL01 - GAV,GT05,645461,MACHO  1/8 NPT OSG,,Central
AL01 - GAV,GT05,645309,MACHO OSG 3/8 UNF 100B DIN351 (Un),,Central
AL01 - GAV,GT05,645057,MACHO 3/8 UNF DIN2182,,Central
AL01 - GAV,GT05,645260,MACHO MÁQ 3/4 UNC DIN2182,,Central
AL01 - GAV,GT05,645078,MACHO 1/2 UNC 2183,,Central
AL01 - GAV,GT05,645175,MACHO 1/2 UNC DIN,,Central
AL01 - GAV,GT05,645102,MACHO MANUAL OSG 1/4 UNF 100B DIN351 (Un),,Central
AL01 - GAV,GT05,645369,MACHO OSG 1/4 UNC 100C DIN351 (Un),,Central
AL01 - GAV,GT05,645020,MACHO SHT 5/8,,Central
AL01 - GAV,GT05,645758,MACHO 1/2  BSP GG,,Central
AL01 - GAV,GT05,645126,MACHO 1/4  BSP (Un),,Central
AL01 - GAV,GT06,645461,MACHO  1/8 NPT OSG,,Central
AL01 - GAV,GT06,645008,MACHO OSG 5/16 UNF 100B DIN351 (Un),,Central
AL01 - GAV,GT06,645016,MACHO 5/8 UNF DIN2183,,Central
AL01 - GAV,GT06,645724,MACHO 1/8 UNC JOGO (Un),,Central
AL01 - GAV,GT10,647495,SERRA P/ TICO TICO (Un),,Central
AL01 - GAV,GT10,646404,LAMINA DE SERRA 1    X 12 (Un),,Central
AL01 - SL1,A11,504620,SPRAY TINTA (Un),,Central
AL01 - SL1,A13,700401,PANO MULT. USO COM 5 UNID. (Un),,Central
AL01 - SL1,A13,760008,BOM AR TALCO 400ML (Un),,Central
AL01 - SL1,A13,313014,COLA ADESIVA P/ BORRACHA (GAL),,Central
AL01 - SL1,A21,504620,SPRAY TINTA (Un),,Central
AL01 - SL1,A22,507124,OLEO DESENGRIPANTE SPRAY (M1/ WD,,Central
AL01 - SL1,A23,318050,WASH  PRIMER (L),,Central
AL01 - SL1,A23,313233,CATALIZ. P/WASH PRIMER (L),,Central
AL01 - SL1,A31,504620,SPRAY TINTA (Un),,Central
AL01 - SL1,A32,350527,LOCTITE 271 TB. C/ 50 GR. (Un),,Central
AL01 - SL1,A32,599488,ADESIVO INSTANTANEO 20 G (Un),,Central
AL01 - SL1,A32,350253,MASSA POLIESTER SW,,Central
AL01 - SL1,A33,300022HYP,LÍQUIDO REFRIGERANTE MAX 200 REF.: 028872 HYPERTHERM (L),,Central
AL01 - SL1,A41,649914,DISCO DE LIXA 7  G,,Central
AL01 - SL1,A42,300027,LUBRIF ANTI,,Central
AL01 - SL1,A42,705884,REMOVEDOR RCG S ETAPA 2 (Un),,Central
AL01 - SL1,A42,705901,REVELADOR DCG S2 ETAPA 3 (Un),,Central
AL01 - SL1,A42,705883,PENETRANTE  PCG 53 ETAPA 1 (Un),,Central
AL01 - GAV,G01,641741,BROCA AR  9/64 HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641601,BROCA AR  5/32 HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641406,BROCA AR 13/64 HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641364,BROCA AR 11/64 HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641303,BROCA AR  1/8  HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641305,BROCA AR  1/8  HAST.CIL.DIN338 LONGA (Un),,Central
AL01 - GAV,G01,641704,BROCA AR  9/32 HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641649,BROCA AR  7/16 HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,600360,BROCA ESCALONADA M8,,Central
AL01 - GAV,G01,641765,BROCA AR  1/4  HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641509,BROCA AR  3/16 HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641766,BROCA AR  9.0MM HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641674,BROCA AR 13/32 HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641340,BROCA AR 11/32 HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641649,BROCA AR  7/16 HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641390,BROCA AR 11/32 LONGA    DIN340 (Un),,Central
AL01 - GAV,G01,641560,BROCA AR  3/8  HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641561,BROCA AR  3/8 LONGA HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641443,BROCA AR 17/32 HAST.CIL.DIN338 (Un),,Central
AL01 - GAV,G01,641388,BROCA AR  7/16 LONGA    DIN340 (Un),,Central
AL01 - GAV,G01,643452,BROCA TOPO 5/16     4 NAVALHAS (Un),,Central
AL01 - GAV,G01,643105,BROCA DE CENTRO 3/16X7/16 (Un),,Central
AL01 - GAV,G01,600158,LIMA ROTATIVA TOPO ESFER/CILIN 10MM (Un),,Central
AL01 - GAV,G01,600514,LIMA ROTATIVA CORTE TOPO 10MM (Un),,Central
AL01 - GAV,G01,509001,BROCA DE WIDIA 9/16 14MM (Un),,Central
AL01 - GAV,G01,600517,ESCARIADOR RETO Ø20 P/ BROCA 8.8MM (11/32) REF. BA0000000 (Un),,Central
AL01 - GAV,G02,643294,BROCA CONICA  1/4      DIN 345 (Un),,Central
AL01 - GAV,G02,641996,BROCA CONICA 39/64     DIN 345 (Un),,Central
AL01 - GAV,G02,641947,"BROCA CONICA 8,5MM   DIN 345 (Un)",,Central
AL01 - GAV,G02,641960,BROCA CONICA 1.1/16   DIN 345 (Un),,Central
AL01 - GAV,G02,641807,BROCA CONICA 1            DIN 345 (Un),,Central
AL01 - GAV,G02,641740,BROCA CONICA 11/16     DIN 345 (Un),,Central
AL01 - GAV,G02,641735,BROCA CONICA 17/64     DIN 345 (Un),,Central
AL01 - GAV,G02,641698,BROCA CONICA 29/64     DIN 345 (Un),,Central
AL01 - GAV,G02,641870,BROCA CONICA 33/64     DIN 345 (Un),,Central
AL01 - GAV,G02,641819,BROCA CONICA 21/64     DIN 345 (Un),,Central
AL01 - GAV,G02,641868,BROCA CONICA 15/32     DIN 345 (Un),,Central
AL01 - GAV,G02,641730,BROCA CONICA 17/32     DIN 345 (Un),,Central
AL01 - GAV,G02,641832,BROCA CONICA  3/8      DIN 345 (Un),,Central
AL01 - GAV,G02,641716,BROCA CONICA  1/2      DIN 345 (Un),,Central
AL01 - GAV,G02,641893,BROCA CONICA 27/64     DIN 345 (Un),,Central
AL01 - GAV,G02,641875,"BROCA CONICA 9,0mm.   DIN 345 (Un)",,Central
AL01 - GAV,G02,641930,BROCA CONICA 55/64     DIN 345 (Un),,Central
AL01 - GAV,G02,641777,BROCA CONICA 25/32     DIN 345 (Un),,Central
AL01 - GAV,G02,641972,BROCA CONICA  3/4      DIN 345 (Un),,Central
AL01 - GAV,G02,641881,BROCA CONICA  9/16     DIN 345 (Un),,Central
AL01 - GAV,G02,641716,BROCA CONICA  1/2      DIN 345 (Un),,Central
AL01 - GAV,G03,533891MEG,BICO DE CORTE 80A REF.: 220188 MEGAPLASMA (Un),,Central
AL01 - GAV,G03,533891HYP,BICO DE CORTE 80A REF.: 220188 HYPERTHERM (Un),,Central
AL01 - GAV,G03,533883HYP,BOCAL DE PROTEÇÃO 80A REF.: 220189 HYPERTHERM (Un),,Central
AL01 - GAV,G03,534144HYP,ELETRODO SILVERPLUS 80A REF.: 220187 HYPERTHERM (Un),,Central
AL01 - GAV,G03,533892MEG,BICO DE CORTE 130A REF.: 220182 MEGAPLASMA (Un),,Central
AL01 - GAV,G03,533892HYP,BICO DE CORTE 130A REF.: 220182 HYPERTHERM (Un),,Central
AL01 - GAV,G04,533884HYP,BOCAL DE PROTEÇÃO 130A REF.: 220183 HYPERTHERM (Un),,Central
AL01 - GAV,G04,534050HYP,ELETRODO SILVERPLUS 130A REF.: 220181 HYPERTHERM (Un),,Central
AL01 - GAV,G04,533885MEG,DIFUSOR DE GÁS 80/130A REF.: 220179 MEGAPLASMA (Un),,Central
AL01 - GAV,G04,533885HYP,DIFUSOR DE GÁS 80/130A REF.: 220179 HYPERTHERM (Un),,Central
AL01 - GAV,G04,533890HYP,CAPA RETENTORA 80/130A REF.: 220756 HYPERTHERM (Un),,Central
AL01 - GAV,G04,533880HYP,BOCAL EXTERNO HPRXD 30/130A REF.: 220747 HYPERTHERM (Un),,Central
AL01 - GAV,G04,533886MEG,TUBO DE REFRIGERAÇÃO 30/260A REF.: 220340 MEGAPLASMA (Un),,Central
AL01 - GAV,G04,533886HYP,TUBO DE REFRIGERAÇÃO 30/260A REF.: 220340 HYPERTHERM (Un),,Central
AL01 - GAV,G04,533888MEG,DISTRIBUIDOR DE GÁS 30/45A (MEG220180) (Un),,Central
AL01 - GAV,G05,533888HYP,DISTRIBUIDOR DE GÁS 30/45A (HYP220180) (Un),,Central
AL01 - GAV,G06,533881HYP,BOCAL 30A (HYP220194) (Un),,Central
AL01 - GAV,G07,534116HYP,BICO 30A (HYP220193) (Un),,Central
AL01 - GAV,G08,534231HYP,SILICONE LUBRIFICANTE O'RING REF.: 027055 HYPERTHERM (Un),,Central
AL01 - GAV,G09,534091HYP,ELETRODO 30A (HYP220192) (Un),,Central
AL01 - GAV,G05,534433,BICO SIMPLES 1.00 RAYTOOLS CÓD WELLE 8646 (Un),,Central
AL01 - GAV,G05,534434,BICO SIMPLES 1.50 RAYTOOLS CÓD WELLE 8659 (Un),,Central
AL01 - GAV,G05,534460,BICO DUPLO 3.0MM ROYTOOLS CÓD WELLE 8655 (Un),,Central
AL01 - GAV,G05,534438,JANELA DE PROTEÇÃO INFERIOR ROYTOOLS CÓD WELLE 8657 (Un),,Central
AL01 - GAV,G05,534447,BICO SIMPLES 1.20 RAYTOOLS CÓD WELLE 8645 (Un),,Central
AL01 - GAV,G05,534459,BICO DUPLO 2.5MM ROYTOOLS CÓD WELLE 8654 (Un),,Central
AL01 - GAV,G05,534461,BICO DUPLO 3.5MM ROYTOOLS CÓD WELLE 9286 (Un),,Central
AL01 - GAV,G05,534448,JANELA DE PROTEÇÃO SUPERIOR ROYTOOLS CÓD WELLE 8658 (Un),,Central
AL01 - GAV,G06,533653,BOCAL CONICO 1.6MM CÓD. ME516 (Un),,Central
